pc1,pc2,cluster,title
-0.03577076,-0.085557975,0,Data Modelers
-0.16089574,-0.13326447,0,Lead Data Analysts
-0.16272244,-0.2330816,0,Data Analytics Architects
-0.20851524,-0.17085966,0,Business Intelligence Analysts
-0.15834169,-0.24662983,0,Analytics and Insights Managers
0.102495074,-0.14565806,0,SAP MDG Consultants
-0.013332441,-0.15811789,0,Unclassified
-0.20483445,-0.28735974,0,Data Analytics Engineers
-0.09435797,0.113887854,0,Data Analysts
-0.27574795,-0.10494503,0,Data Quality Analysts
-0.010929629,-0.27338645,0,Data Modelers
-0.20851524,-0.17085966,0,Business Intelligence Analysts
-0.110311076,0.015436949,0,Financial Planning and Analysis Analysts
-0.23075695,-0.26615608,0,Warehouse Analysts
-0.124687254,-0.17717366,0,Oracle Techno Functional Consultants
-0.30349427,-0.26596728,0,Data Management Analysts
0.011007197,-0.05846458,0,Data Analytics Leads
-0.1229649,-0.30436555,0,Data Analytics Leads
-0.18459296,-0.2667893,0,Analytics and Insights Managers
-0.21313052,-0.22330847,0,Data Analytics Engineers
-0.18459296,-0.2667893,0,Analytics and Insights Managers
-0.27755606,-0.25529432,0,Data Analysts
-0.1349455,-0.06301765,0,Data Analysts
-0.09575911,-0.16160974,0,Data Quality Analysts
-0.048737094,0.0009842347,0,Data Quality Analysts
0.012548972,-0.16669221,0,Oracle Consultants
-0.101986885,-0.15395384,0,Data and Analytics Managers
0.039007913,-0.08067956,0,Oracle Functional Consultants
-0.14292093,-0.094734535,0,Data Quality Leads
-0.088690594,-0.037462085,0,Data Governance Analysts
-0.025106303,-0.13956256,0,Lead Data Modelers
-0.1264191,-0.25664046,0,Data Analytics Associates
0.055333804,-0.07284787,0,Data Analytics Leads
-0.23747091,-0.181818,0,Data Analysts
-0.114143014,-0.14504215,0,Population Health Analysts
-0.1229649,-0.30436555,0,Data Analytics Leads
-0.30191183,-0.25445643,0,Data Analytics Engineers
-0.080295846,-0.14689039,0,Data Governance Analysts
-0.10439381,-0.14593533,0,Data Analytics Architects
-0.06335996,-0.18325448,0,Data Management Analysts
0.014273431,-0.042573445,0,OFSAA Business Analysts
-0.2673754,-0.1957144,0,Data Scientists/Analysts
-0.12851621,0.0014828797,0,Data Governance Analysts
-0.14557992,-0.19173531,0,Enterprise Data Architects
-0.038333997,-0.15013427,0,Data Analytics Analysts
-0.16399254,-0.3525198,0,Business Intelligence Engineers
0.028382141,-0.10160047,0,Unclassified
0.021055292,-0.18885006,0,OFSAA Business Analysts
-0.09469445,-0.10824895,0,Data Governance Analysts
-0.05518046,-0.2201079,0,Data Quality Analysts
-0.083272904,-0.26931104,0,Data Modelers
-0.06276269,-0.2483287,0,Data Architects
-0.069692865,-0.09145964,0,Liquidity Analysts
-0.25326246,-0.29796085,0,Enterprise Data Architects
-0.108261734,0.015215727,0,Business Intelligence Analysts
-0.055555344,-0.18192211,0,Enterprise Data Architects
-0.048816584,-0.02037439,0,Master Data Management Analysts
-0.19735159,-0.25238547,0,Data Modelers
-0.120043874,-0.31409654,0,Data Modelers
-0.18132408,-0.16668056,0,.NET Azure Developers
-0.19476445,-0.22047892,0,Data and Policy Analysts
-0.1264191,-0.25664046,0,Data Analytics Associates
-0.21310227,-0.21113694,0,Lead Data Modelers
-0.03438875,-0.08402553,0,Data Governance Analysts
0.0651609,-0.065888606,0,SAP BW Developers
-0.23952998,-0.063995905,0,Business Intelligence Analysts
-0.09628685,-0.2310328,0,Unclassified
-0.26178348,-0.19457068,0,Data Analytics Product Managers
-0.0067179427,0.030611208,0,Data Analysts
-0.06605519,-0.21667004,0,Data Governance Analysts
0.15159732,-0.19946384,0,SAP Data Architect Managers
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.0637449,-0.24723923,0,Business Intelligence Analysts
-0.26534003,-0.05216188,0,Data Governance Analysts
-0.08996515,-0.07488786,0,Data Analysts
-0.22852312,-0.13290626,0,Vice Presidents of Business Intelligence
-0.10866052,0.00754736,0,Data Management Analysts
-0.042278096,-0.06519341,0,Data Governance Analysts
-0.060510814,-0.2650036,0,Data Analytics Engineers
-0.024553083,-0.11275775,0,Cloud Financial Operations Analysts
-0.16863264,-0.12776151,0,Power Business Intelligence Consultants
-0.24198408,-0.29154402,0,Analytics Engineers
0.013794187,-0.18105298,0,Data Analytics Architects
-0.2804535,-0.13624094,0,Product Data Analysts
0.033014853,-0.036931127,0,Oracle Architects
-0.089963496,-0.022535412,0,Data and Analytics Managers
0.0017175674,-0.16206656,0,Data Modelers
-0.15937418,-0.1158825,0,Data Modelers
-0.02740565,-0.2149787,0,Data Modelers
-0.12398262,-0.08731314,0,Data Analysts
-0.23376136,0.013942791,0,Business Intelligence Analysts
-0.13349068,-0.010280056,0,Data Analysts
-0.117942944,-0.085148,0,Data Governance Analysts
-0.29532683,-0.18256333,0,Lead Business Intelligence Analysts
-0.4181862,-0.30286452,0,Sales Data Analysts
-0.077943996,0.09947395,0,Data Analysts
0.00064225495,-0.1635983,0,Oracle Functional Consultants
-0.0001373291,-0.14525244,0,Enterprise Data Architects
-0.18443808,-0.11265337,0,IT Data Architects
-0.1229649,-0.30436555,0,Data Analytics Leads
0.15365365,-0.18575166,0,SAP MDG Consultants
-0.26178348,-0.19457068,0,Data Analytics Product Managers
-0.13253102,-0.25387034,0,Data Analytics Engineers
-0.4519472,-0.33038267,0,Cloud Data Architects
0.022756554,-0.2220307,0,Business Intelligence Architects
-0.093392074,-0.2531474,0,Unclassified
-0.13890876,-0.33819917,0,ETL Architects
-0.076283395,-0.16717695,0,Data Modelers
-0.12795514,-0.14345694,0,Program Data Analysts
-0.1513022,-0.18125981,0,Data Analysts
-0.1229649,-0.30436555,0,Data Analytics Leads
0.009673916,-0.13067602,0,Identity and Access Management Engineers
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.06544922,-0.18997549,0,Enterprise Architects
-0.11870667,-0.091438055,0,Data Analysts
-0.076266885,-0.14796758,0,Data Product Managers
-0.13136847,-0.17909254,0,Archivists
0.028382141,-0.10160047,0,Data Analytics Architects
-0.02382791,-0.024436258,0,Data Governance Analysts
-0.1600695,-0.33874288,0,Data Analytics Managers
0.01039179,-0.157182,0,Enterprise Integration Architects
-0.12417893,-0.10304335,0,Information Governance Analysts
-0.09950207,-0.005098059,0,Data Warehouse Analysts
-0.17981263,-0.2597034,0,Data Analytics Engineers
-0.15084131,-0.124021776,0,Data Modelers
-0.24198408,-0.29154402,0,Analytics Engineers
-0.1229649,-0.30436555,0,Data Analytics Leads
-0.05785346,-0.032464422,0,Business Intelligence Analysts
-0.12735127,-0.09097613,0,Data Analysts
-0.2673754,-0.1957144,0,Data Scientists/Analysts
-0.14963648,-0.1690393,0,Data Governance Analysts
-0.15834169,-0.24662983,0,Analytics and Insights Managers
-0.16037884,-0.02453266,0,Data Analysts
0.01958923,-0.10723244,0,SAP MDM Consultants
-0.17837031,0.027237812,0,Data Visualization Engineers
-0.19089521,-0.2868804,0,Data Analytics Engineers
-0.0119404495,-0.033125065,0,Unclassified
-0.12676181,-0.090724155,0,Production Data Analysts
0.014810976,0.06837832,0,Reference Data Analysts
-0.20984231,-0.23867334,0,Business Intelligence Analysts
-0.21313052,-0.22330847,0,Data Analytics Engineers
-0.116246745,-0.117470324,0,SQL Data Analysts
-0.16089574,-0.13326447,0,Lead Data Analysts
-0.3258322,-0.29504538,0,Data Management Analysts
-0.10658106,-0.1973758,0,Enterprise Data Architects
-0.052754216,-0.10001546,0,Data Quality Analysts
-0.30191183,-0.25445643,0,Data Analytics Engineers
-0.06812428,0.08698404,0,Summer Interns
-0.1229649,-0.30436555,0,Data Analytics Leads
-0.024988644,-0.14031444,0,Analytics Managers
-0.046619087,-0.030577045,0,Business Intelligence Reporting Analysts
-0.09628685,-0.2310328,0,Unclassified
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.22133906,-0.19024818,0,Data Analytics Engineers
-0.19068445,-0.19114995,0,Enterprise Data Analysts
-0.043518938,-0.19663674,0,Cloud Administrators
-0.08072324,-0.14064664,0,Oracle PL/SQL Developers
-0.21411224,-0.16149616,0,Data Analytics Engineers
-0.19997938,-0.1278951,0,Data Engineers
-0.09267591,-0.030821303,0,Data Quality Leads
-0.37322974,-0.3175954,0,Data Analysts
-0.1733614,-0.06314698,0,Data Analysts
-0.02942954,-0.18988326,0,Data Modelers
-0.24624954,-0.23026986,0,Enterprise Technology Consultants
-0.11627869,-0.13936579,0,Data Management Analysts
-0.28288192,-0.17980178,0,Data Analysts
-0.29780543,-0.32015184,0,Business Intelligence Specialists
-0.19355716,-0.18835892,0,Data Analysts
-0.16353585,-0.16123478,0,Data Analysts
-0.08968224,-0.20031746,0,EPM Consultants
-0.1816898,-0.059506506,0,Data Science Analysts
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.15095903,-0.12524658,0,Data Modelers
-0.22504197,-0.33141482,0,Self Defense Instructors
-0.01961355,0.040294483,0,Data Quality Analysts
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.24198408,-0.29154402,0,Analytics Engineers
-0.22893967,-0.101429656,0,Data Analysts
0.049294606,-0.15205474,0,Data Modelers
-0.1385063,-0.083194524,0,Data Governance Analysts
-0.085234374,-0.19982566,0,Data Modelers
-0.1543391,-0.125242,0,Data Governance Analysts
-0.13556354,-0.16041718,0,Data Modelers
-0.30191183,-0.25445643,0,Data Analytics Engineers
-0.0987262,-0.09157382,0,Application Analysts
-0.24198408,-0.29154402,0,Analytics Engineers
-0.088771686,-0.22285537,0,Exchange Engineers
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.12851621,0.0014828797,0,Data Governance Analysts
-0.23941292,-0.2120576,0,Data Quality Analysts
-0.14185354,-0.16601454,0,Data Warehouse Analysts
0.003376644,-0.18439643,0,Enterprise Data Analysts
-0.24403791,-0.18173029,0,Data Analytics Analysts
-0.04268583,-0.08390896,0,Enterprise Data Analysts
-0.100522116,-0.05531858,0,Data Governance Analysts
-0.18459296,-0.2667893,0,Analytics and Insights Managers
-0.065432355,-0.12397003,0,Data Modelers
-0.1942542,-0.13437457,0,Big Data/Hadoop Developers
-0.13053155,-0.17629196,0,Data Analysts
-0.20031609,-0.2489589,0,Data Modelers
-0.15976132,-0.12787157,0,Vice Presidents of Data and Analytics
-0.030986458,0.09570908,0,Data Governance Analysts
-0.16840628,-0.20870952,0,Data Analyst Managers
-0.06590749,-0.19178918,0,Master Data Analysts
-0.05973579,-0.07188426,0,Business Intelligence Managers
-0.07297993,-0.121522814,0,Data Modelers
0.006328307,-0.03912948,0,Data Governance Analysts
-0.23199217,-0.15493989,0,Claims Data Analysts
-0.20420481,-0.16105643,0,Data Management Analysts
-0.13089131,-0.039612755,0,Data Governance Analysts
-0.15576096,0.041227013,0,Extraction Technicians
-0.11917828,-0.12704505,0,PL/SQL Developers
-0.09628685,-0.2310328,0,Unclassified
-0.2570604,-0.3242721,0,Data Modelers
-0.052465,-0.18571693,0,Data Analytics Product Managers
-0.023809604,0.033081807,0,Data Intelligence Analysts
-0.15461375,-0.09209843,0,Enterprise Analysts
-0.18459296,-0.2667893,0,Analytics and Insights Managers
0.035139598,-0.12646969,0,Liquidity Analysts
-0.18517737,-0.24954283,0,Analytics Managers
-0.1733614,-0.06314698,0,Data Analysts
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.31814593,-0.12807249,0,Data Analysts
-0.08526909,-0.031452112,0,Data Quality Analysts
-0.10743998,-0.32671246,0,Enterprise Data Architects
-0.0724788,-0.10588248,0,Data Modelers
-0.3338567,-0.38896835,0,Data Analytics Leads
-0.1675579,-0.1868379,0,Staff Data Engineers
-0.18459296,-0.2667893,0,Analytics and Insights Managers
-0.01780995,-0.17121124,0,Kafka Developers
-0.19710772,-0.051716805,0,Data Analysts
-0.038333997,-0.15013427,0,Data Analytics Analysts
-0.17419863,-0.13489462,0,UI Specialists
-0.24198408,-0.29154402,0,Analytics Engineers
-0.11593181,-0.23052981,0,Data Modelers
-0.24359827,-0.115584746,0,Data Analytics Analysts
-0.18442817,-0.013060844,0,Data Governance Analysts
-0.016972952,-0.09824454,0,Enterprise Data Analysts
-0.10743998,-0.32671246,0,Enterprise Data Architects
-0.16900629,-0.16625676,0,Data Analytics Architects
-0.23408888,-0.06665646,0,Data Analysts
-0.1630363,-0.17163043,0,Data Management Analysts
-0.07388073,-0.066172704,0,Data Insights Analysts
-0.26518238,-0.19803642,0,Data Scientists/Analysts
-0.09628685,-0.2310328,0,Unclassified
-0.075492844,-0.15736774,0,Data Quality Analysts
-0.14770089,-0.25565755,0,IT Data Analytics Analysts
-0.11076954,-0.18460804,0,Netsuite Managers
-0.12851621,0.0014828797,0,Data Governance Analysts
-0.31242907,-0.2640284,0,Data Analysts
-0.08073999,-0.17563075,0,Data Modelers
-0.15920685,-0.11477644,0,MDM Analysts
0.021055292,-0.18885006,0,SCCM Consultants
-0.1689872,-0.23576495,0,Business Intelligence Engineers
-0.0713871,-0.13845977,0,Data Governance Analysts
-0.14391947,-0.20130323,0,Data Modelers
-0.13245735,-0.156212,0,Data Analytics Leads
-0.26178348,-0.19457068,0,Data Analytics Product Managers
-0.344819,-0.27773654,0,Data Analytics Engineers
-0.20851524,-0.17085966,0,Business Intelligence Analysts
-0.19077583,-0.26662448,0,Data Modelers
-0.14286685,-0.13438603,0,Data and Policy Analysts
-0.16398251,-0.17915955,0,Data Governance Analysts
-0.30191183,-0.25445643,0,Data Analytics Engineers
-0.24820043,-0.20894481,0,Data Analytics Managers
-0.11917828,-0.12704505,0,Lead Data Analysts
-0.21347196,-0.13192111,0,Reporting Analysts
-0.3258322,-0.29504538,0,Data Management Analysts
-0.21016152,-0.062144183,0,Data Architects
-0.19862254,-0.07115591,0,Banking Analysts
-0.24198408,-0.29154402,0,Analytics Engineers
-0.29532683,-0.18256333,0,Lead Business Intelligence Analysts
-0.10649155,-0.0059777787,0,Data Analysts
-0.32835656,-0.1258278,0,Data Analysts
-0.08027972,-0.015978612,0,Data Quality Analysts
-0.088690594,-0.037462085,0,Data Governance Analysts
-0.19828115,-0.152366,0,Institutional Sales Analysts
0.003376644,-0.18439643,0,Enterprise Data Analysts
-0.2217478,-0.069934644,0,Master Data Management Analysts
-0.04350763,-0.16961218,0,Technical Data Analysts
-0.14676362,-0.17203633,0,Data Analysts
-0.02633714,0.041204877,0,Data Analysts
-0.17926937,-0.120973006,0,Data Analysts
0.115846425,-0.19026358,0,SAP MDG Consultants
-0.120276734,-0.012780271,0,Business Intelligence Analysts
0.033536706,-0.019071478,0,Oracle Engineers
-0.17883906,-0.2224236,0,Business Intelligence Specialists
-0.17475896,-0.11544827,0,Data Modelers
-0.15986067,-0.1711207,0,Analytics and Insights Managers
0.029826269,-0.102396555,0,SAP Successfactors Consultants
-0.045937702,-0.055446222,0,Platform Analysts
-0.15920685,-0.11477644,0,MDM Analysts
-0.090694234,-0.2398179,0,Metadata Analysts
-0.15920685,-0.11477644,0,MDM Analysts
-0.054158337,0.0007010447,0,Data Governance Analysts
-0.023611903,-0.15432452,0,Data Modelers
-0.0076037943,0.06054064,0,Data Analysts
-0.01385171,-0.13199976,0,SAP Data Analysts
-0.12947612,-0.15929613,0,Data Analysts
-0.07529931,-0.16445948,0,Data Modelers
-0.09346759,-0.013752766,0,Product Data Analysts
-0.2023351,0.073328584,0,Data Entry Analysts
-0.12676181,-0.090724155,0,Production Data Analysts
-0.0836083,-0.025751945,0,Data Analysts
-0.20410477,-0.29003036,0,Data Analytics Architects
-0.30191183,-0.25445643,0,Data Analytics Engineers
-0.26178348,-0.19457068,0,Data Analytics Product Managers
-0.052754216,-0.10001546,0,Data Quality Analysts
-0.32566118,-0.28693804,0,Test Data Analysts
-0.09394747,-0.022734005,0,Data Analysts
-0.15834169,-0.24662983,0,Analytics and Insights Managers
-0.31872314,-0.3339993,0,Data Analysts
-0.040452994,0.065748714,0,Data Governance Analysts
-0.34863806,-0.2696997,0,Data Analysts
-0.08526909,-0.031452112,0,Data Quality Analysts
-0.0978902,-0.11973532,0,Data Analytics Architects
0.033218548,-0.056530796,0,Oracle Architects
-0.10658106,-0.1973758,0,Enterprise Data Architects
-0.15641464,-0.15915039,0,Data Modelers
-0.050780535,-0.19821008,0,Lead Data Modelers
-0.21268965,-0.1444734,0,Data Analysts
-0.121616736,0.06090127,0,Business Intelligence Analysts
-0.121411264,0.11035812,0,Data Analysts
-0.36868995,-0.27792788,0,Business Intelligence Analysts
-0.092364654,-0.17023939,0,Data Warehouse Project Managers
-0.002250269,-0.13219865,0,Liquidity Analysts
-0.053183436,0.004576953,0,Data Governance Managers
0.033218548,-0.056530796,0,Oracle Architects
-0.27699065,-0.2689962,0,Data and Reporting Analysts
-0.19398908,-0.115956046,0,Data Modelers
-0.14723207,-0.012565193,0,Quality Assurance Analysts
-0.11467807,-0.16713056,0,Data Modelers
-0.16089574,-0.13326447,0,Lead Data Analysts
-0.21065809,-0.20504525,0,Payment Analysts
0.014273431,-0.042573445,0,OFSAA Business Analysts
-0.13806592,-0.13381672,0,Data Analysts
-0.081887096,-0.18888113,0,Data Governance Analysts
0.03605719,-0.19211517,0,SAP BODS Consultants
-0.18517737,-0.24954283,0,Analytics Managers
-0.12385039,-0.05142525,0,Data Analysts
-0.12298784,-0.07908969,0,Data Analysts
-0.22207351,-0.015273851,0,Data Analysts
-0.089629844,-0.15606457,0,Data Operations Associates
-0.2804535,-0.13624094,0,Data Analysts
-0.039999,-0.15852611,0,Business Intelligence Analysts
-0.26621616,-0.35626087,0,Data Engineering Managers
-0.28826368,-0.061039552,0,Data Analysts
-0.1449658,-0.15423673,0,MDM Analysts
-0.05635099,-0.15473388,0,Reference Data Analysts
-0.04798785,-0.09526862,0,Data Management Specialists
-0.28749722,-0.08438016,0,Analysts
-0.010307461,0.025649117,0,Data Governance Analysts
-0.048808247,-0.0305968,0,Analytics Managers
-0.13540365,-0.04035378,0,Data Governance Analysts
-0.15029918,-0.33200374,0,Enterprise Data Architects
-0.10658106,-0.1973758,0,Enterprise Data Architects
-0.18517737,-0.24954283,0,Analytics Managers
-0.1726253,-0.3867562,0,ETL Data Analysts
-0.1349455,-0.06301765,0,Master Data Analysts
-0.12213288,-0.026576824,0,Data Analysts
-0.2673754,-0.1957144,0,Data Scientists/Analysts
-0.15834169,-0.24662983,0,Analytics and Insights Managers
0.03743487,-0.121671736,0,SAP MDM Consultants
-0.1672215,-0.017863464,0,Data Management Analysts
-0.26511538,-0.21005848,0,Product Data Analysts
-0.16089574,-0.13326447,0,Lead Data Analysts
-0.122970805,-0.07273184,0,Data Quality Analysts
-0.26282066,-0.29924995,0,Data Insights Analysts
-0.123482004,-0.31864285,0,Data Modelers
-0.0793926,-0.14722835,0,Data Governance Managers
-0.24198408,-0.29154402,0,Analytics Engineers
-0.1348267,-0.25402707,0,Data Analytics Engineers
-0.16764888,-0.20503324,0,Business Intelligence Managers
-0.2567227,-0.20412433,0,Data Analysts
-0.07775915,-0.07426639,0,Data Quality Analysts
-0.10018252,-0.27769685,0,Unclassified
-0.11076954,-0.18460804,0,Netsuite Managers
0.0140045695,-0.09145647,0,Data Quality Assurance Analysts
-0.24096139,0.049824744,0,Business Intelligence Analysts
-0.302051,-0.32072988,0,Data Analytics Product Managers
-0.12676181,-0.090724155,0,Production Data Analysts
-0.12177217,0.025210394,0,Program Data Analysts
-0.19806893,-0.2100397,0,Enterprise Data Analysts
-0.17620358,-0.177634,0,Data Governance Analysts
-0.11587034,-0.14859684,0,Data Analysts
-0.055086337,-0.110565245,0,Data Management Associates
-0.10429339,-0.13208698,0,Data Modelers
-0.009751625,-0.1958093,0,SAP HANA Consultants
-0.07228772,-0.15809087,0,Data Analysts
-0.10170761,-0.07364899,0,Financial Planning Interns
